painting,painting_style,painting_subject,museum,museum_city,museum_country,artist,artist_nationality,artist_style,artist_birth,artist_death
Self-Portrait,Renaissance,Portraits,\N,\N,\N,Albrecht Durer,German,Northern Renaissance,1471,1528
Self-Portrait in a Fur Coat,Renaissance,Portraits,\N,\N,\N,Albrecht Durer,German,Northern Renaissance,1471,1528
Self-Portrait with Gloves,Renaissance,Portraits,The Prado Museum,Madrid,Spain,Albrecht Durer,German,Northern Renaissance,1471,1528
St. Anne with the Virgin and Child,Renaissance,Christianity,The Metropolitan Museum of Art,New York,USA,Albrecht Durer,German,Northern Renaissance,1471,1528
The Virgin and Child (The Madonna with the Iris),Renaissance,Christianity,National Gallery,London,UK,Albrecht Durer,German,Northern Renaissance,1471,1528
The Virgin Mary in Prayer,Renaissance,Christianity,\N,\N,\N,Albrecht Durer,German,Northern Renaissance,1471,1528
Vanitas,Renaissance,\N,\N,\N,\N,Albrecht Durer,German,Northern Renaissance,1471,1528
Virgin and Child,Renaissance,Christianity,\N,\N,\N,Albrecht Durer,German,Northern Renaissance,1471,1528
Albayde,Classicism,Nude,\N,\N,\N,Alexandre Cabanel,French,Classicist,1823,1889
Birth of Venus,Classicism,Nude,Musée d'Orsay,Paris,France,Alexandre Cabanel,French,Classicist,1823,1889
Echo,Classicism,Nude,The Metropolitan Museum of Art,New York,USA,Alexandre Cabanel,French,Classicist,1823,1889
La Chiaruccia,Classicism,\N,\N,\N,\N,Alexandre Cabanel,French,Classicist,1823,1889
Napoleon III,Classicism,\N,\N,\N,\N,Alexandre Cabanel,French,Classicist,1823,1889
Olivia Peyton Murray Cutting,Classicism,\N,\N,\N,\N,Alexandre Cabanel,French,Classicist,1823,1889
Portrait of Alfred Bruyas,Classicism,Portraits,\N,\N,\N,Alexandre Cabanel,French,Classicist,1823,1889
Portrait of an Arab,Classicism,Portraits,\N,\N,\N,Alexandre Cabanel,French,Classicist,1823,1889
Portrait of Catharine Lorillard Wolfe,Classicism,Portraits,The Metropolitan Museum of Art,New York,USA,Alexandre Cabanel,French,Classicist,1823,1889
Rebecca et Eliezer,Classicism,\N,\N,\N,\N,Alexandre Cabanel,French,Classicist,1823,1889
Saint Jean-Baptiste,Classicism,\N,\N,\N,\N,Alexandre Cabanel,French,Classicist,1823,1889
The Governess,Classicism,\N,Philadelphia Museum of Art,Philadelphia,USA,Alexandre Cabanel,French,Classicist,1823,1889
The Roman Monk,Classicism,\N,\N,\N,\N,Alexandre Cabanel,French,Classicist,1823,1889
Head of a Woman,Expressionism,\N,\N,\N,\N,Alexei Von Jawlensky,Russian,Expressionist,1864,1941
Head of a Young Man (Called Hercules),Expressionism,\N,\N,\N,\N,Alexei Von Jawlensky,Russian,Expressionist,1864,1941
Hills,Expressionism,\N,\N,\N,\N,Alexei Von Jawlensky,Russian,Expressionist,1864,1941
Mediterranean Coast,Expressionism,\N,\N,\N,\N,Alexei Von Jawlensky,Russian,Expressionist,1864,1941
Schokko,Expressionism,\N,\N,\N,\N,Alexei Von Jawlensky,Russian,Expressionist,1864,1941
Solitude,Expressionism,\N,\N,\N,\N,Alexei Von Jawlensky,Russian,Expressionist,1864,1941
Spaneteru Mit Roten Schal,Expressionism,\N,\N,\N,\N,Alexei Von Jawlensky,Russian,Expressionist,1864,1941
Still Life with Vase and Jug,Expressionism,Still-Life,\N,\N,\N,Alexei Von Jawlensky,Russian,Expressionist,1864,1941
Young Girl with a Flowered Hat,Expressionism,\N,\N,\N,\N,Alexei Von Jawlensky,Russian,Expressionist,1864,1941
Rye,\N,Landscape Art,\N,\N,\N,Alexey Savrasov,Russian,Landscape Art,1830,1897
The Perchorskiy Cloister Near Nizniy Novgorod,\N,Landscape Art,\N,\N,\N,Alexey Savrasov,Russian,Landscape Art,1830,1897
The Rooks Have Returned,\N,Landscape Art,\N,\N,\N,Alexey Savrasov,Russian,Landscape Art,1830,1897
Winter,\N,Landscape Art,\N,\N,\N,Alexey Savrasov,Russian,Landscape Art,1830,1897
Winter,\N,Winter,\N,\N,\N,Alexey Savrasov,Russian,Landscape Art,1830,1897
A Girl,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Abstract Portrait,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Abstract Still Life,Avant-Garde,Still-Life,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Cubist Still Life,Avant-Garde,Still-Life,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Cubist Twin Heads,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Eugenia,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Fauve Landscape with Rolling Hills,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Figure in Landscape,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Figure on Bench,Avant-Garde,\N,The Barnes Foundation,Philadelphia,USA,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Flappers,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Floral Still Life,Avant-Garde,Still-Life,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Flowers in a Vase,Avant-Garde,Flowers,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Four Sisters,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Head of a Girl,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Hills,Avant-Garde,\N,The Barnes Foundation,Philadelphia,USA,Alfred Henry Maurer,American,Avant-Garde,1868,1932
La Dame en Blanc,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Landscape,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Landscape II,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Landscape III,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Landscape of Provence,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Landscape with House,Avant-Garde,\N,The Barnes Foundation,Philadelphia,USA,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Landscape with Trees (Marlboro Landscape),Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Landscape with Two Trees,Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Marlboro Landscape (House in Hills),Avant-Garde,\N,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Nude Reading,Avant-Garde,Nude,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Portrait of a Woman,Avant-Garde,Portraits,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Portrait of a Young Girl,Avant-Garde,Portraits,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Standing Female Nude,Avant-Garde,Nude,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Still Life,Avant-Garde,Still-Life,\N,\N,\N,Alfred Henry Maurer,American,Avant-Garde,1868,1932
Still Life,Avant-Garde,\N,The Barnes Foundation,Philadelphia,USA,Alfred Henry Maurer,American,Avant-Garde,1868,1932
A Corner of Wood in the Sablons,Impressionism,\N,Musée d'Orsay,Paris,France,Alfred Sisley,French,Impressionist,1839,1899
A Path at Les Sablons,Impressionism,\N,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
A Turn in the Road,Impressionism,\N,The Art Institute of Chicago,Chicago,USA,Alfred Sisley,French,Impressionist,1839,1899
Abandoned House,Impressionism,\N,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
"Among the Vines, Louveciennes",Impressionism,\N,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
An Evening in Moret,Impressionism,\N,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
Aqueduct at Marly,Impressionism,\N,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
"Autumn, Banks of the Seine Near Bougival",Impressionism,Autumn/Fall,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
"Autumn, Banks of the Seine Near Bougival",Impressionism,Rivers/Lakes,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
"Banks of the Loing, Autumn Effect",Impressionism,Autumn/Fall,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
Banks of the Loing River,Impressionism,Rivers/Lakes,Philadelphia Museum of Art,Philadelphia,USA,Alfred Sisley,French,Impressionist,1839,1899
"Banks of the Loing, Saint-Mammès",Impressionism,Rivers/Lakes,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
Banks of the Loing,Impressionism,Rivers/Lakes,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
Boat in the Flood at Port Marly,Impressionism,Rivers/Lakes,Musée d'Orsay,Paris,France,Alfred Sisley,French,Impressionist,1839,1899
Bougival,Impressionism,Rivers/Lakes,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
Bridge at Moret-sur-Loing,Impressionism,Rivers/Lakes,Philadelphia Museum of Art,Philadelphia,USA,Alfred Sisley,French,Impressionist,1839,1899
"Cabins Along the Loing Canal, Sunlight Effect",Impressionism,Rivers/Lakes,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
Early Snow at Louveciennes,Impressionism,Winter,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
El Camino de Montbuisson in Louveciennes,Impressionism,\N,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
Farmyard in Saint-Mammès,Impressionism,\N,Musée d'Orsay,Paris,France,Alfred Sisley,French,Impressionist,1839,1899
Flood at Port-Marly,Impressionism,Rivers/Lakes,Thussen-Bornemisza Museum,Madrid,Spain,Alfred Sisley,French,Impressionist,1839,1899
"Foggy Morning, Voisins",Impressionism,Winter,Musée d'Orsay,Paris,France,Alfred Sisley,French,Impressionist,1839,1899
Footbridge at Argenteuil,Impressionism,Bridges,Musée d'Orsay,Paris,France,Alfred Sisley,French,Impressionist,1839,1899
Garden Path in Louveciennes,Impressionism,Gardens,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
Horses Being Watered at Marly-le-Roi,Impressionism,Horses,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
June Morning in Saint-Mammès,Impressionism,Spring,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
"La Grande-Rue, Argenteuil",Impressionism,\N,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
"Lady's Cove, Langland Bay, Le Matin",Impressionism,Seascapes,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
Landscape along the Seine with the Institut de France and the Pont des Arts,Impressionism,\N,The Art Institute of Chicago,Chicago,USA,Alfred Sisley,French,Impressionist,1839,1899
Landscape at Louveciennes,Impressionism,\N,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
Landscape (Spring at Bougival),Impressionism,Spring,Philadelphia Museum of Art,Philadelphia,USA,Alfred Sisley,French,Impressionist,1839,1899
A Cloudy Day,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
A Cloudy Day,American Landscape,Seascapes,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
A Fair Day on the Coast,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"A Summer Day at the Seashore, New England",American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
A Woodland Stream,\N,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
After the Storm,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Afternoon by the Ocean,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Afternoon on the Hudson,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"Afternoon, Southampton Beach",American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Afternoon Surf,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Along the Shore,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"At Mount Desert Island, Maine",American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"At Mount Desert Island, Maine",American Landscape,Seascapes,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"Autumn Mist, Lake George",American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"Beach at Little Boar's Head, New Hampshire",American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"Blue Point, Long Island",American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Boating in the Afternoon,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Boating in the Afternoon,American Landscape,Rivers/Lakes,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Breaking Waves,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"Brundith Head, Grand Manan",American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"Brundith Head, Grand Manan",American Landscape,Seascapes,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"Cliff Island, Maine",American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Coastal Scene,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Drifting,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Drifting,American Landscape,Rivers/Lakes,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"Eagle Head, Manchester by the Sea",American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Evening's Glow,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"Gathering Water Lilies at Curzon's Mills, Newburyport, Massachusetts",American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"Gathering Water Lilies at Curzon's Mills, Newburyport, Massachusetts",American Landscape,Rivers/Lakes,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Grand Manaan,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Grand Manaan,American Landscape,Seascapes,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Grand Manan,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Hazy Coast,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
"Indian Summer, Massachusetts",American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Lake George,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Lake George,American Landscape,Landscape Art,\N,\N,\N,Alfred Thompson Bricher,American,Hudson River School,1837,1908
Along the Maine Coast,American Landscape,Landscape Art,Los Angeles County Museum of Art,Los Angeles,USA,Alfred Thompson Bricher,American,Hudson River School,1837,1908
A Chilly Morning in Luxembourg,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
A Concert in the Garden,Cubism,Gardens,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
A Concert in the Garden,Cubism,Musics,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
A Festive Evening,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
A Steep Slope in the Vineyards,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Afternoon Tea,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Archers,Cubism,\N,The Museum of Modern Art,New York,USA,Alice Bailly,Swiss,Cubist,1872,1938
Arthur Honegger with &quot;King David&quot;,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
At Leisure,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
At the Ball,Cubism,Musics,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Bacchanale Among the Rocks,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Bathers with Birds,Cubism,Nude,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Beauties Fancy,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Beyond the Radiant Valley,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
"Borghese Gardens No.1, Water Fountain",Cubism,Gardens,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Cemetery,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Country Memories,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Dancer at the Palais,Cubism,Dancers,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Dancers,Cubism,Dancers,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Dimanche,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Dukas Etude,Cubism,Musics,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Equestrian Fantasy with Pink Lady,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Flowers and Figures II,Cubism,Flowers,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Flowers and Figures,Cubism,Flowers,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Fountain in a Garden of Rome,Cubism,Gardens,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Geneva Harbor,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Hands and Fruits,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Happy Omen,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Henry Spiess,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Horses,Cubism,Horses,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
In the Chapel,Cubism,Churches/Temples/Mosques,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Intermission Portrait of Jeanne Beillehacheo,Cubism,Portraits,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
"Italian Landscape II, Market in Verona",Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Italian Landscape IV,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Joy in the Forest II,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Joy in the Forest III,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Joy in the Forest,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Land of the Vineyards,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Landscape,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Landscape at Orsay,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Landscape of Jorat,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Marval at the Van Dongen's Masked Ball,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
My Portrait II,Cubism,Portraits,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
My Portrait,Cubism,Portraits,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Nude with Red Hair,Cubism,Nude,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Orchard (Ursenbach),Cubism,Spring,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Pear Tree II,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Pear Tree,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Pink Spring,Cubism,Spring,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Playing with a Fan,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Portrait of a Young Man,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Portrait of Madame Hodler,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Portrait of Mlle. Madeleine de Cerenville,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Portrait of My Mother,Cubism,\N,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
Portrait of Pernette (Simone Schule),Cubism,Portraits,\N,\N,\N,Alice Bailly,Swiss,Cubist,1872,1938
